1250.57,0.298776,-135.49,4.9004,122.267,0.0858699,-17.5223,0.24746,-166.488
1271.07,0.300255,-136.721,4.90687,121.148,0.0854965,-17.6981,0.24661,-168.04
1291.57,0.301416,-137.933,4.9124,120.041,0.0850865,-17.8495,0.245744,-169.619
1312.07,0.302476,-139.173,4.91815,118.895,0.0847362,-17.9849,0.244853,-171.34
1332.57,0.303584,-140.443,4.92233,117.722,0.0843972,-18.1343,0.243813,-173.07
1353.07,0.304573,-141.772,4.92535,116.558,0.0839925,-18.3043,0.242769,-174.84
1373.57,0.305453,-143.118,4.9283,115.394,0.083594,-18.4181,0.241644,-176.595
1394.07,0.306249,-144.424,4.92758,114.259,0.0832016,-18.511,0.240262,-178.321
1414.57,0.307121,-145.726,4.92782,113.107,0.0828506,-18.5701,0.23909,179.9
1435.06,0.308074,-147.01,4.92868,111.932,0.0824752,-18.6429,0.237923,178.055
1455.56,0.308573,-148.282,4.9284,110.753,0.0820549,-18.7481,0.236546,176.232
1476.06,0.309014,-149.502,4.92678,109.566,0.0817072,-18.731,0.234993,174.39
1496.56,0.30921,-150.766,4.92547,108.38,0.081387,-18.757,0.23363,172.517
1517.06,0.309129,-152.136,4.92014,107.201,0.0810147,-18.7953,0.232222,170.66
1537.56,0.309088,-153.49,4.91657,106.015,0.080739,-18.7501,0.230816,168.79
1558.06,0.309052,-154.818,4.91146,104.832,0.0804884,-18.74,0.229718,166.891
1578.56,0.309099,-156.167,4.90588,103.643,0.0801751,-18.7345,0.228403,164.936
1599.06,0.309151,-157.48,4.90024,102.457,0.0797686,-18.7184,0.226914,162.953
1619.56,0.308983,-158.788,4.89311,101.287,0.0794804,-18.6419,0.225482,161.027
1640.06,0.308537,-160.053,4.88398,100.104,0.0792579,-18.5508,0.224174,159.031
1660.56,0.307983,-161.384,4.87436,98.9115,0.0790125,-18.4566,0.222745,157.042
1681.06,0.307318,-162.719,4.86487,97.7187,0.0788121,-18.3635,0.221571,155.062
1701.56,0.306449,-164.115,4.85435,96.519,0.0785963,-18.2591,0.220463,153.142
1722.06,0.305443,-165.54,4.84021,95.345,0.0783684,-18.0821,0.21933,151.157
1742.56,0.305061,-166.938,4.82925,94.1647,0.0782226,-17.9613,0.218479,149.193
1763.06,0.304529,-168.327,4.8176,92.9935,0.0780826,-17.8771,0.217466,147.247
1783.56,0.303962,-169.703,4.80436,91.7835,0.0779482,-17.6935,0.216453,145.233
1804.06,0.302925,-171.041,4.78798,90.6443,0.0778544,-17.5197,0.215234,143.259
1824.56,0.301928,-172.381,4.77391,89.4789,0.0777596,-17.372,0.21412,141.34
1845.05,0.300582,-173.748,4.75815,88.3067,0.077717,-17.1613,0.213392,139.398
1865.55,0.299567,-175.212,4.74169,87.1175,0.0776899,-16.9433,0.212319,137.572
1886.05,0.29838,-176.572,4.72407,85.9559,0.0777571,-16.7912,0.211591,135.605
1906.55,0.297317,-177.975,4.7078,84.7935,0.0777513,-16.6258,0.211026,133.692
1927.05,0.296296,-179.42,4.68995,83.6395,0.0777779,-16.4283,0.210047,131.793
1947.55,0.29546,179.149,4.66837,82.5209,0.0778342,-16.2961,0.209426,129.973
